	ts_code	ann_date	end_date	holder_name	hold_amount
38	300323.SZ	20200827	20200630	上海虎铂新能股权投资基金合伙企业(有限合伙)	56053812.0
39	300323.SZ	20200827	20200630	浙江华迅投资有限公司	41308025.0
40	300323.SZ	20200425	20200331	JING TIAN CAPITAL I, LIMITED	113400000.0
0	300327.SZ	20210413	20210331	威朗国际集团有限公司	67157170.0
1	300327.SZ	20210413	20210331	WIN CHANNEL LIMITED	13857352.0
2	300327.SZ	20210413	20210331	诚威国际投资有限公司	10037031.0
3	300327.SZ	20210413	20210331	招商银行股份有限公司-兴全合润混合型证券投资基金	7819803.0
4	300327.SZ	20210413	20210331	香港中央结算有限公司(陆股通)	7027880.0
5	300327.SZ	20210413	20210331	中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)	6747287.0
6	300327.SZ	20210413	20210331	天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)	4121726.0
7	300327.SZ	20210413	20210331	道明资产管理有限公司-道明中国收入成长基金(交易所)	3268970.0
8	300327.SZ	20210413	20210331	兴业银行股份有限公司-浙商智选经济动能混合型证券投资基金	3237823.0
9	300327.SZ	20210413	20210331	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	3206635.0
13	300327.SZ	20210331	20201231	威朗国际集团有限公司	67157170.0
14	300327.SZ	20210331	20201231	WIN CHANNEL LIMITED	14927352.0
15	300327.SZ	20210331	20201231	诚威国际投资有限公司	10264031.0
16	300327.SZ	20210331	20201231	香港中央结算有限公司(陆股通)	4795743.0
17	300327.SZ	20210331	20201231	中央汇金资产管理有限责任公司	3719071.0
18	300327.SZ	20210331	20201231	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	3246130.0
19	300327.SZ	20210331	20201231	广运投资有限公司	3067391.0
20	300327.SZ	20210331	20201231	灰石投资管理有限公司-道明中国收入成长基金(交易所)	2884870.0
21	300327.SZ	20210331	20201231	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	2876136.0
22	300327.SZ	20210331	20201231	中国工商银行股份有限公司-富国文体健康股票型证券投资基金	2628679.0
23	300327.SZ	20201023	20200930	威朗国际集团有限公司	67157170.0
24	300327.SZ	20201023	20200930	WIN CHANNEL LIMITED	16057352.0
25	300327.SZ	20201023	20200930	诚威国际投资有限公司	10588331.0
26	300327.SZ	20201023	20200930	中国工商银行股份有限公司-嘉实产业先锋混合型证券投资基金	4205790.0
27	300327.SZ	20201023	20200930	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	3945036.0
28	300327.SZ	20201023	20200930	中央汇金资产管理有限责任公司	3719071.0
29	300327.SZ	20201023	20200930	全国社保基金五零二组合	3672512.0
30	300327.SZ	20201023	20200930	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	3316291.0
31	300327.SZ	20201023	20200930	广运投资有限公司	3089391.0
32	300327.SZ	20201023	20200930	香港中央结算有限公司(陆股通)	3014715.0
35	300327.SZ	20200821	20200630	中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划	3154287.0
36	300327.SZ	20200821	20200630	威朗国际集团有限公司	67157170.0
37	300327.SZ	20200821	20200630	WIN CHANNEL LIMITED	18607352.0
38	300327.SZ	20200821	20200630	诚威国际投资有限公司	10793631.0
39	300327.SZ	20200821	20200630	全国社保基金四一八组合	4510451.0
40	300327.SZ	20200821	20200630	香港中央结算有限公司(陆股通)	4380994.0
0	300373.SZ	20210423	20210331	江苏扬杰投资有限公司	196151100.0
1	300373.SZ	20210423	20210331	建水县杰杰企业管理有限公司	59015520.0
2	300373.SZ	20210423	20210331	香港中央结算有限公司(陆股通)	13890487.0
3	300373.SZ	20210423	20210331	王艳	6466100.0
4	300373.SZ	20210423	20210331	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	5271195.0
5	300373.SZ	20210423	20210331	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	3264320.0
6	300373.SZ	20210423	20210331	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	2129455.0
7	300373.SZ	20210423	20210331	东莞市瀚森投资集团有限公司	1862458.0
8	300373.SZ	20210423	20210331	中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金	1800000.0
9	300373.SZ	20210423	20210331	新华人寿保险股份有限公司-传统-普通保险产品-018L-CT001深	1759938.0
10	300373.SZ	20210416	20201231	江苏扬杰投资有限公司	196151100.0
11	300373.SZ	20210416	20201231	建水县杰杰企业管理有限公司	63723520.0
12	300373.SZ	20210416	20201231	香港中央结算有限公司(陆股通)	7876014.0
13	300373.SZ	20210416	20201231	王艳	7333300.0
14	300373.SZ	20210416	20201231	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	5165495.0
15	300373.SZ	20210416	20201231	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	3028823.0
16	300373.SZ	20210416	20201231	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	2851255.0
17	300373.SZ	20210416	20201231	扬州扬杰电子科技股份有限公司-第一期员工持股计划	2369600.0
18	300373.SZ	20210416	20201231	东莞市瀚森投资集团有限公司	1862458.0
19	300373.SZ	20210416	20201231	扬州扬杰电子科技股份有限公司回购专用证券账户	1270722.0
20	300373.SZ	20210126	20201231	江苏扬杰投资有限公司	196151100.0
21	300373.SZ	20210126	20201231	建水县杰杰企业管理有限公司	63723520.0
22	300373.SZ	20210126	20201231	香港中央结算有限公司(陆股通)	7876014.0
23	300373.SZ	20210126	20201231	王艳	7333300.0
24	300373.SZ	20210126	20201231	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	5165495.0
25	300373.SZ	20210126	20201231	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	3028823.0
26	300373.SZ	20210126	20201231	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	2851255.0
27	300373.SZ	20210126	20201231	扬州扬杰电子科技股份有限公司-第一期员工持股计划	2369600.0
28	300373.SZ	20210126	20201231	东莞市瀚森投资集团有限公司	1862458.0
29	300373.SZ	20210126	20201231	扬州扬杰电子科技股份有限公司回购专用证券账户	1270722.0
30	300373.SZ	20201028	20200930	江苏扬杰投资有限公司	196151100.0
31	300373.SZ	20201028	20200930	J. P. Morgan Securities PLC-自有资金	2171800.0
32	300373.SZ	20201028	20200930	建水县杰杰企业管理有限公司	63723520.0
33	300373.SZ	20201028	20200930	王艳	11000000.0
34	300373.SZ	20201028	20200930	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	7129169.0
35	300373.SZ	20201028	20200930	香港中央结算有限公司(陆股通)	4859919.0
36	300373.SZ	20201028	20200930	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	4651855.0
37	300373.SZ	20201028	20200930	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	4039744.0
38	300373.SZ	20201028	20200930	扬州扬杰电子科技股份有限公司-第一期员工持股计划	2369600.0
39	300373.SZ	20201028	20200930	J.P.MorganSecuritiesPLC-自有资金	2171800.0
40	300373.SZ	20201028	20200930	东莞市瀚森投资集团有限公司	1862458.0
0	300389.SZ	20210427	20210331	丁彦辉	20626917.0
1	300389.SZ	20210427	20210331	任永红	15337123.0
2	300389.SZ	20210427	20210331	邓江波	15325136.0
3	300389.SZ	20210427	20210331	长治市南烨实业集团有限公司	9600000.0
4	300389.SZ	20210427	20210331	深圳市艾比森光电股份有限公司回购专用证券账户	5425100.0
5	300389.SZ	20210427	20210331	颜建红	768212.0
6	300389.SZ	20210427	20210331	陈志峰	741368.0
7	300389.SZ	20210427	20210331	刘建国	597900.0
8	300389.SZ	20210427	20210331	周美	590900.0
9	300389.SZ	20210427	20210331	赵愈勃	539900.0
10	300389.SZ	20210410	20201231	丁彦辉	20626917.0
11	300389.SZ	20210410	20201231	任永红	15337123.0
12	300389.SZ	20210410	20201231	邓江波	15325136.0
13	300389.SZ	20210410	20201231	深圳市艾比森光电股份有限公司回购专用证券账户	5425100.0
14	300389.SZ	20210410	20201231	周军	2864466.0
15	300389.SZ	20210410	20201231	中央汇金资产管理有限责任公司	1435488.0
16	300389.SZ	20210410	20201231	颜建红	768212.0
17	300389.SZ	20210410	20201231	陈志峰	741368.0
18	300389.SZ	20210410	20201231	张美兰	700000.0
19	300389.SZ	20210410	20201231	陈晖	520000.0
20	300389.SZ	20201020	20200930	丁彦辉	20626917.0
21	300389.SZ	20201020	20200930	任永红	15337123.0
22	300389.SZ	20201020	20200930	邓江波	15325136.0
23	300389.SZ	20201020	20200930	深圳市艾比森光电股份有限公司回购专用证券账户	5425100.0
24	300389.SZ	20201020	20200930	上海明汯投资管理有限公司-明汯价值成长1期私募投资基金	2183076.0
25	300389.SZ	20201020	20200930	华泰金融控股(香港)有限公司-自有资金	1992989.0
26	300389.SZ	20201020	20200930	中央汇金资产管理有限责任公司	1435488.0
27	300389.SZ	20201020	20200930	陈志峰	827468.0
28	300389.SZ	20201020	20200930	颜建红	768212.0
29	300389.SZ	20201020	20200930	瑞士信贷(香港)有限公司	688273.0
30	300389.SZ	20200815	20200630	丁彦辉	20626917.0
31	300389.SZ	20200815	20200630	任永红	15337123.0
32	300389.SZ	20200815	20200630	邓江波	15325136.0
33	300389.SZ	20200815	20200630	深圳市艾比森光电股份有限公司回购专用证券账户	4824100.0
34	300389.SZ	20200815	20200630	中央汇金资产管理有限责任公司	1435488.0
35	300389.SZ	20200815	20200630	深圳市润宸投资有限公司	1223304.0
36	300389.SZ	20200815	20200630	陈志峰	912868.0
37	300389.SZ	20200815	20200630	华泰金融控股(香港)有限公司-自有资金	820911.0
38	300389.SZ	20200815	20200630	颜建红	768212.0
39	300389.SZ	20200815	20200630	刘文建	708471.0
0	300582.SZ	20210416	20210331	GUICHAO HUA	19227941.0
1	300582.SZ	20210416	20210331	袁仁泉	4709450.0
2	300582.SZ	20210416	20210331	浙江尚志股权投资合伙企业(有限合伙)	4456996.0
3	300582.SZ	20210416	20210331	徐双全	3958636.0
4	300582.SZ	20210416	20210331	顾云魁	2373214.0
5	300582.SZ	20210416	20210331	深圳永宁现代包装实业有限公司	2207650.0
6	300582.SZ	20210416	20210331	华宇投资有限公司	1660000.0
7	300582.SZ	20210416	20210331	杭州誉恒投资合伙企业(有限合伙)	1201047.0
8	300582.SZ	20210416	20210331	中信证券股份有限公司	1148436.0
9	300582.SZ	20210416	20210331	何平	1033600.0
10	300582.SZ	20210331	20201231	GUICHAO HUA	19227866.0
11	300582.SZ	20210331	20201231	浙江尚志股权投资合伙企业(有限合伙)	4456996.0
12	300582.SZ	20210331	20201231	徐双全	3958636.0
13	300582.SZ	20210331	20201231	浙江华睿泰信创业投资有限公司	3704520.0
14	300582.SZ	20210331	20201231	袁仁泉	2730500.0
15	300582.SZ	20210331	20201231	顾云魁	2373214.0
16	300582.SZ	20210331	20201231	深圳永宁现代包装实业有限公司	2306800.0
17	300582.SZ	20210331	20201231	杭州誉恒投资合伙企业(有限合伙)	2033147.0
18	300582.SZ	20210331	20201231	华宇投资有限公司	1660000.0
19	300582.SZ	20210331	20201231	何平	1282000.0
20	300582.SZ	20201021	20200930	GUICHAO HUA	19227966.0
21	300582.SZ	20201021	20200930	浙江华睿泰信创业投资有限公司	9875800.0
22	300582.SZ	20201021	20200930	浙江尚志股权投资合伙企业(有限合伙)	8995778.0
23	300582.SZ	20201021	20200930	徐双全	3958636.0
24	300582.SZ	20201021	20200930	杭州誉恒投资合伙企业(有限合伙)	3652147.0
25	300582.SZ	20201021	20200930	袁仁泉	3177000.0
26	300582.SZ	20201021	20200930	顾云魁	2657600.0
27	300582.SZ	20201021	20200930	高仕控股集团有限公司	2629800.0
28	300582.SZ	20201021	20200930	杭州恒赢蚨来投资合伙企业(有限合伙)	2582505.0
29	300582.SZ	20201021	20200930	浙江尚全股权投资合伙企业(有限合伙)	1297402.0
30	300582.SZ	20200827	20200630	GUICHAO HUA	19227966.0
31	300582.SZ	20200827	20200630	浙江尚志股权投资合伙企业(有限合伙)	11666514.0
32	300582.SZ	20200827	20200630	浙江华睿泰信创业投资有限公司	11169000.0
33	300582.SZ	20200827	20200630	浙江尚全股权投资合伙企业(有限合伙)	5829938.0
34	300582.SZ	20200827	20200630	杭州誉恒投资合伙企业(有限合伙)	3652147.0
35	300582.SZ	20200827	20200630	浙江华睿海越光电产业创业投资有限公司	3080000.0
36	300582.SZ	20200827	20200630	袁仁泉	3045300.0
37	300582.SZ	20200827	20200630	杭州恒赢蚨来投资合伙企业(有限合伙)	2397355.0
38	300582.SZ	20200827	20200630	杭州群英投资合伙企业(有限合伙)	1288033.0
39	300582.SZ	20200827	20200630	项建中	1234915.0
0	300613.SZ	20210429	20210331	上海迎水投资管理有限公司-迎水龙凤呈祥13号私募证券投资基金	1098400.0
1	300613.SZ	20210429	20210331	上海少薮派投资管理有限公司-少数派万象更新2号私募证券投资基金	840000.0
2	300613.SZ	20210429	20210331	陈春梅	10778400.0
3	300613.SZ	20210429	20210331	云南朗瀚企业管理有限公司	9124708.0
4	300613.SZ	20210429	20210331	杰智控股有限公司	8966774.0
5	300613.SZ	20210429	20210331	西藏东方企慧投资有限公司	8570063.0
6	300613.SZ	20210429	20210331	云南腾瀚企业管理中心(有限合伙)	2196580.0
7	300613.SZ	20210429	20210331	龚传军	2019600.0
8	300613.SZ	20210429	20210331	杨小奇	1529550.0
10	300613.SZ	20210429	20210331	全国社保基金一一一组合	906689.0
12	300613.SZ	20210429	20201231	上海迎水投资管理有限公司-迎水龙凤呈祥13号私募证券投资基金	920000.0
13	300613.SZ	20210429	20201231	黄萍	916000.0
14	300613.SZ	20210429	20201231	陈春梅	10778400.0
15	300613.SZ	20210429	20201231	云南朗瀚企业管理有限公司	10036504.0
16	300613.SZ	20210429	20201231	杰智控股有限公司	9011874.0
17	300613.SZ	20210429	20201231	西藏东方企慧投资有限公司	8570063.0
18	300613.SZ	20210429	20201231	云南腾瀚企业管理中心(有限合伙)	2448124.0
19	300613.SZ	20210429	20201231	龚传军	2019600.0
20	300613.SZ	20210429	20201231	杨小奇	1529550.0
21	300613.SZ	20210429	20201231	中国工商银行股份有限公司-富国创新科技混合型证券投资基金	1356283.0
24	300613.SZ	20201030	20200930	上海少薮派投资管理有限公司-少数派万象更新2号私募证券投资基金	840000.0
25	300613.SZ	20201030	20200930	杰智控股有限公司	17933400.0
26	300613.SZ	20201030	20200930	陈春梅	10778400.0
27	300613.SZ	20201030	20200930	云南朗瀚企业管理有限公司	10036504.0
28	300613.SZ	20201030	20200930	云南腾瀚企业管理中心(有限合伙)	2448124.0
29	300613.SZ	20201030	20200930	龚传军	2019600.0
30	300613.SZ	20201030	20200930	甄莉	1629108.0
31	300613.SZ	20201030	20200930	杨小奇	1529550.0
32	300613.SZ	20201030	20200930	上海迎水投资管理有限公司-迎水龙凤呈祥13号私募证券投资基金	920000.0
33	300613.SZ	20201030	20200930	黄萍	916000.0
35	300613.SZ	20200828	20200630	杰智控股有限公司	17933400.0
36	300613.SZ	20200828	20200630	云南朗瀚企业管理有限公司	10867224.0
37	300613.SZ	20200828	20200630	陈春梅	10778400.0
38	300613.SZ	20200828	20200630	云南腾瀚企业管理中心(有限合伙)	2927984.0
39	300613.SZ	20200828	20200630	龚传军	2019600.0
40	300613.SZ	20200828	20200630	何辉	1824462.0
0	300623.SZ	20210428	20210331	江苏捷捷投资有限公司	136800000.0
1	300623.SZ	20210428	20210331	南通中创投资管理有限公司	31008000.0
2	300623.SZ	20210428	20210331	北信瑞丰资管-非凡资产管理翠竹13W理财产品周四公享01款-上海北信民生凤凰14号单一资产管理计划	21233259.0
4	300623.SZ	20210428	20210331	南通蓉俊投资管理有限公司	10944000.0
5	300623.SZ	20210428	20210331	黄善兵	9744000.0
6	300623.SZ	20210428	20210331	江苏疌泉毅达战新创业投资合伙企业(有限合伙)	7723235.0
7	300623.SZ	20210428	20210331	周雪钦	6498064.0
8	300623.SZ	20210428	20210331	王成森	4252500.0
9	300623.SZ	20210428	20210331	银河资本-浙商银行-银河资本-鑫鑫一号集合资产管理计划	3777200.0
10	300623.SZ	20210428	20210331	香港中央结算有限公司(陆股通)	3673747.0
11	300623.SZ	20210320	20201231	江苏捷捷投资有限公司	136800000.0
12	300623.SZ	20210320	20201231	南通中创投资管理有限公司	31008000.0
13	300623.SZ	20210320	20201231	南通蓉俊投资管理有限公司	10944000.0
14	300623.SZ	20210320	20201231	黄善兵	6144000.0
15	300623.SZ	20210320	20201231	香港中央结算有限公司(陆股通)	4820324.0
16	300623.SZ	20210320	20201231	张祖蕾	3481669.0
17	300623.SZ	20210320	20201231	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	3023973.0
18	300623.SZ	20210320	20201231	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	2425640.0
19	300623.SZ	20210320	20201231	中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金	2180500.0
20	300623.SZ	20210320	20201231	中国银行股份有限公司-泰信中小盘精选股票型证券投资基金	2140000.0
21	300623.SZ	20201020	20200930	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	3313419.0
22	300623.SZ	20201020	20200930	江苏捷捷投资有限公司	136800000.0
23	300623.SZ	20201020	20200930	南通中创投资管理有限公司	31008000.0
24	300623.SZ	20201020	20200930	黄善兵	10944000.0
25	300623.SZ	20201020	20200930	南通蓉俊投资管理有限公司	10944000.0
26	300623.SZ	20201020	20200930	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	4149740.0
27	300623.SZ	20201020	20200930	张祖蕾	3481669.0
28	300623.SZ	20201020	20200930	沈欣欣	3420000.0
30	300623.SZ	20201020	20200930	香港中央结算有限公司(陆股通)	2545931.0
31	300623.SZ	20201020	20200930	中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金	1972272.0
32	300623.SZ	20200818	20200630	江苏捷捷投资有限公司	136800000.0
33	300623.SZ	20200818	20200630	南通中创投资管理有限公司	31008000.0
34	300623.SZ	20200818	20200630	黄善兵	10944000.0
35	300623.SZ	20200818	20200630	南通蓉俊投资管理有限公司	10944000.0
36	300623.SZ	20200818	20200630	香港中央结算有限公司(陆股通)	6897780.0
37	300623.SZ	20200818	20200630	王成森	5472000.0
38	300623.SZ	20200818	20200630	中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金	3565140.0
39	300623.SZ	20200818	20200630	张祖蕾	3481669.0
40	300623.SZ	20200818	20200630	沈欣欣	3420000.0
0	300625.SZ	20210417	20210331	张宇涛	15567574.0
1	300625.SZ	20210417	20210331	张贤庆	12757260.0
2	300625.SZ	20210417	20210331	林岩	12741461.0
3	300625.SZ	20210417	20210331	陈松辉	6135104.0
4	300625.SZ	20210417	20210331	王展鸿	3750000.0
5	300625.SZ	20210417	20210331	广东三雄极光照明股份有限公司回购专用证券账户	3710218.0
6	300625.SZ	20210417	20210331	黄建中	3231900.0
7	300625.SZ	20210417	20210331	王进南	1791264.0
8	300625.SZ	20210417	20210331	瞿惠玲	1587124.0
9	300625.SZ	20210417	20210331	黄伟坚	1557098.0
10	300625.SZ	20210417	20201231	张宇涛	15567574.0
11	300625.SZ	20210417	20201231	张贤庆	12757260.0
12	300625.SZ	20210417	20201231	林岩	12741461.0
13	300625.SZ	20210417	20201231	陈松辉	6135104.0
14	300625.SZ	20210417	20201231	王展鸿	3750000.0
15	300625.SZ	20210417	20201231	广东三雄极光照明股份有限公司回购专用证券账户	3710218.0
16	300625.SZ	20210417	20201231	黄建中	3231900.0
17	300625.SZ	20210417	20201231	瞿惠玲	1703224.0
18	300625.SZ	20210417	20201231	黄伟坚	1557098.0
19	300625.SZ	20210417	20201231	李耀灿	1363200.0
20	300625.SZ	20201029	20200930	广东三雄极光照明股份有限公司回购专用证券账户	3710218.0
21	300625.SZ	20201029	20200930	瞿惠玲	1963424.0
22	300625.SZ	20201029	20200930	黄伟坚	1557098.0
23	300625.SZ	20201029	20200930	张宇涛	15567574.0
24	300625.SZ	20201029	20200930	张贤庆	12757260.0
25	300625.SZ	20201029	20200930	林岩	12741461.0
26	300625.SZ	20201029	20200930	陈松辉	6135104.0
27	300625.SZ	20201029	20200930	王展鸿	5000000.0
29	300625.SZ	20201029	20200930	黄建中	3231900.0
30	300625.SZ	20201029	20200930	珠海广发信德厚源投资企业(有限合伙)	2608068.0
31	300625.SZ	20200828	20200630	珠海广发信德厚源投资企业(有限合伙)	4970768.0
32	300625.SZ	20200828	20200630	张宇涛	15567574.0
33	300625.SZ	20200828	20200630	李耀灿	619700.0
34	300625.SZ	20200828	20200630	张贤庆	12757260.0
35	300625.SZ	20200828	20200630	林岩	12741461.0
36	300625.SZ	20200828	20200630	陈松辉	6135104.0
37	300625.SZ	20200828	20200630	王展鸿	5000000.0
39	300625.SZ	20200828	20200630	黄建中	3231900.0
40	300625.SZ	20200828	20200630	黄伟坚	1557098.0
0	300632.SZ	20210424	20210331	林瑞梅	17450256.0
1	300632.SZ	20210424	20210331	林文坤	17385373.0
2	300632.SZ	20210424	20210331	林文美	3809972.0
3	300632.SZ	20210424	20210331	王文龙	1861676.0
4	300632.SZ	20210424	20210331	冷水江市恒信宇光电科技有限公司	9149626.0
5	300632.SZ	20210424	20210331	何立军	1528287.0
6	300632.SZ	20210424	20210331	邹弟珍	1165457.0
7	300632.SZ	20210424	20210331	李国平	1042100.0
8	300632.SZ	20210424	20210331	张志团	809800.0
9	300632.SZ	20210424	20210331	邹朵英	777557.0
10	300632.SZ	20210424	20201231	林瑞梅	17450256.0
11	300632.SZ	20210424	20201231	林文坤	17385373.0
12	300632.SZ	20210424	20201231	林文美	3809972.0
13	300632.SZ	20210424	20201231	王文龙	1861576.0
14	300632.SZ	20210424	20201231	冷水江市恒信宇光电科技有限公司	9149626.0
15	300632.SZ	20210424	20201231	何立军	1540040.0
16	300632.SZ	20210424	20201231	李嘉钧	1285200.0
17	300632.SZ	20210424	20201231	张志团	552800.0
18	300632.SZ	20210424	20201231	林淑萍	500524.0
19	300632.SZ	20210424	20201231	项坚军	500000.0
20	300632.SZ	20201029	20200930	何立军	1671940.0
21	300632.SZ	20201029	20200930	雷刚	1312125.0
22	300632.SZ	20201029	20200930	周晓群	1238200.0
23	300632.SZ	20201029	20200930	彭小玉	924510.0
24	300632.SZ	20201029	20200930	雷显炳	885789.0
30	300632.SZ	20201029	20200930	林瑞梅	17450256.0
31	300632.SZ	20201029	20200930	林文坤	17385373.0
32	300632.SZ	20201029	20200930	厦门恒信宇投资管理有限公司	10456926.0
33	300632.SZ	20201029	20200930	林文美	3460124.0
34	300632.SZ	20201029	20200930	王文龙	1858776.0
35	300632.SZ	20200826	20200630	林瑞梅	17450256.0
36	300632.SZ	20200826	20200630	林文坤	17385373.0
37	300632.SZ	20200826	20200630	厦门恒信宇投资管理有限公司	12712496.0
38	300632.SZ	20200826	20200630	林文美	5528360.0
39	300632.SZ	20200826	20200630	王文龙	1857376.0
40	300632.SZ	20200826	20200630	何立军	1831550.0
0	300671.SZ	20210430	20210331	彭晓红	2430630.0
1	300671.SZ	20210430	20210331	集晶(香港)有限公司	56987544.0
2	300671.SZ	20210430	20210331	南通招商江海产业发展基金合伙企业(有限合伙)	5225230.0
3	300671.SZ	20210430	20210331	李新岗	4240000.0
4	300671.SZ	20210430	20210331	肖玲	2363600.0
5	300671.SZ	20210430	20210331	吴玉胜	1970100.0
6	300671.SZ	20210430	20210331	广州诚信创业投资有限公司	1945775.0
7	300671.SZ	20210430	20210331	刁云景	1632000.0
8	300671.SZ	20210430	20210331	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	1610920.0
9	300671.SZ	20210430	20210331	徐情芳	1060700.0
10	300671.SZ	20210409	20201231	集晶(香港)有限公司	58275244.0
11	300671.SZ	20210409	20201231	广州诚信创业投资有限公司	1945775.0
12	300671.SZ	20210409	20201231	彭晓红	1691530.0
13	300671.SZ	20210409	20201231	吴玉胜	1633500.0
14	300671.SZ	20210409	20201231	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	1521520.0
15	300671.SZ	20210409	20201231	刁云景	1464100.0
16	300671.SZ	20210409	20201231	徐情芳	1055600.0
17	300671.SZ	20210409	20201231	磐厚动量(上海)资本管理有限公司-磐厚动量-旅行者1号私募基金	912800.0
18	300671.SZ	20210409	20201231	毛玉华	445000.0
19	300671.SZ	20210409	20201231	陈军	402900.0
20	300671.SZ	20201027	20200930	集晶(香港)有限公司	61093373.0
21	300671.SZ	20201027	20200930	李新岗	2790000.0
22	300671.SZ	20201027	20200930	中国工商银行股份有限公司-富国创新科技混合型证券投资基金	3892527.0
23	300671.SZ	20201027	20200930	广州诚信创业投资有限公司	3037575.0
24	300671.SZ	20201027	20200930	广东伍文资产管理有限公司-伍文稳盈3号私募证券投资基金	1952226.0
25	300671.SZ	20201027	20200930	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	1716220.0
26	300671.SZ	20201027	20200930	肖玲	1518000.0
27	300671.SZ	20201027	20200930	建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合	1493720.0
28	300671.SZ	20201027	20200930	张天保	1488020.0
29	300671.SZ	20201027	20200930	吴玉胜	1423300.0
30	300671.SZ	20200827	20200630	广州诚信创业投资有限公司	5543975.0
31	300671.SZ	20200827	20200630	李新岗	2790000.0
32	300671.SZ	20200827	20200630	肖玲	1590000.0
33	300671.SZ	20200827	20200630	吴玉胜	1540500.0
34	300671.SZ	20200827	20200630	中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金	1527920.0
35	300671.SZ	20200827	20200630	刁云景	1341700.0
36	300671.SZ	20200827	20200630	贺军	1042500.0
37	300671.SZ	20200827	20200630	徐情芳	1008540.0
38	300671.SZ	20200827	20200630	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	944880.0
39	300671.SZ	20200827	20200630	陈丹胜	451700.0
40	300671.SZ	20200429	20200331	李新岗	2760000.0
0	300672.SZ	20210428	20210331	湖南国科控股有限公司	39035306.0
1	300672.SZ	20210428	20210331	国家集成电路产业投资基金股份有限公司	26325588.0
2	300672.SZ	20210428	20210331	长沙芯途投资管理有限公司	21461864.0
3	300672.SZ	20210428	20210331	陈岗	5720361.0
4	300672.SZ	20210428	20210331	王春江	3823552.0
5	300672.SZ	20210428	20210331	赵建平	3560000.0
6	300672.SZ	20210428	20210331	赵吉	3500000.0
7	300672.SZ	20210428	20210331	刘秋蓉	3060143.0
8	300672.SZ	20210428	20210331	贺朴	2603853.0
9	300672.SZ	20210428	20210331	贺光平	2466100.0
10	300672.SZ	20210428	20201231	湖南国科控股有限公司	39035306.0
11	300672.SZ	20210428	20201231	国家集成电路产业投资基金股份有限公司	26325588.0
12	300672.SZ	20210428	20201231	长沙芯途投资管理有限公司	21461864.0
13	300672.SZ	20210428	20201231	陈岗	10977081.0
14	300672.SZ	20210428	20201231	赵建平	3660000.0
15	300672.SZ	20210428	20201231	赵吉	3500000.0
16	300672.SZ	20210428	20201231	王春江	3277451.0
17	300672.SZ	20210428	20201231	贺朴	2603853.0
18	300672.SZ	20210428	20201231	向平	2021788.0
19	300672.SZ	20210428	20201231	华宝信托有限责任公司-华宝信托-湖南国科微电子股份有限公司2020年员工持股集合资金信托计划	1960992.0
20	300672.SZ	20201030	20200930	中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金	1967722.0
